age,gender,split,final
45,M,2:23:26,5:56:08
48,M,2:28:24,5:33:48
31,M,2:16:44,6:00:03
33,W,2:19:40,5:56:51
37,M,2:08:21,5:56:20
34,M,2:24:24,5:52:27
39,W,2:19:12,5:34:12
59,M,2:15:04,5:32:33
61,M,2:24:47,5:52:34
31,W,2:24:28,5:33:33
42,W,2:11:37,6:00:22
42,W,2:07:23,5:29:05
40,W,2:33:04,5:50:04
26,M,2:20:26,5:52:44
44,M,2:19:46,5:49:05
41,M,2:21:16,5:36:17
34,M,2:25:21,5:59:09
46,W,2:25:20,5:36:49
27,M,2:25:14,5:53:54
47,W,2:33:12,6:03:18
31,W,2:33:12,6:03:18
28,W,2:33:12,6:03:18
47,W,2:37:07,5:29:29
41,W,2:44:17,5:59:50
28,W,2:24:57,5:49:05
29,W,2:18:48,5:13:09
41,W,2:21:48,5:33:31
36,M,2:11:36,5:50:27
43,W,2:30:32,5:36:58
49,M,2:30:32,5:36:57
56,W,2:22:01,5:41:17
31,W,2:33:40,5:55:47
36,W,2:30:58,5:29:56
46,M,2:23:44,5:36:25
25,M,2:16:47,5:49:31
46,M,2:17:07,5:33:56
55,M,2:06:14,5:31:11
46,W,2:26:23,5:52:49
34,M,2:11:16,5:36:18
63,M,2:25:55,5:49:14
29,W,2:21:43,6:01:50
36,M,2:31:17,5:50:22
44,W,2:30:02,6:01:07
54,W,2:18:02,5:53:23
40,W,2:15:18,5:50:59
27,W,2:40:02,5:53:08
51,M,2:26:35,5:50:16
44,W,2:31:41,5:39:57
39,M,2:15:48,5:56:25
34,M,2:26:14,6:00:11
31,W,2:20:56,5:38:14
40,W,2:35:10,5:49:52
43,M,2:35:10,5:49:52
50,M,2:27:58,5:38:44
55,M,2:28:27,6:07:28
39,W,2:15:24,5:33:40
57,M,2:28:27,6:07:28
30,M,2:03:57,5:12:50
28,M,2:27:52,5:29:16
37,M,2:15:35,5:49:10
41,W,2:22:18,5:40:22
48,M,2:16:10,5:50:08
41,W,2:20:01,5:50:28
48,W,2:34:22,5:52:32
45,W,2:28:46,6:04:51
51,M,1:53:02,5:13:55
53,M,2:25:44,5:53:10
50,M,2:18:12,6:04:10
38,M,2:23:53,5:31:27
47,M,2:27:02,5:53:16
38,W,2:14:13,5:50:34
24,W,2:27:13,5:50:28
25,M,2:18:11,5:32:12
28,W,2:25:23,5:58:40
34,M,2:17:20,5:49:13
25,W,2:32:57,5:49:21
57,M,2:19:39,5:49:18
41,W,2:28:52,5:50:00
43,M,2:13:37,5:35:39
39,M,2:26:22,5:35:19
58,M,2:20:18,5:52:49
36,W,2:22:26,6:00:57
27,W,2:28:52,5:50:00
37,W,2:14:06,5:30:23
26,M,2:27:29,5:30:49
26,W,2:27:29,5:30:49
29,W,2:17:12,5:15:29
28,W,2:25:18,5:36:08
66,M,2:19:14,5:33:50
47,M,2:20:10,5:33:52
31,M,2:21:21,5:13:35
66,M,2:21:06,5:51:32
56,M,2:16:48,6:04:12
27,W,2:35:03,5:54:52
49,M,2:16:50,6:04:13
61,M,2:21:58,5:52:47
45,M,2:02:00,5:31:10
31,M,2:05:51,5:14:41
26,W,2:27:24,5:55:37
47,M,2:28:15,5:52:05
27,W,2:24:46,5:54:08
24,W,2:37:08,5:52:41
65,M,2:24:03,5:54:46
61,M,2:29:53,6:02:39
45,M,2:17:43,5:13:49
45,M,2:21:15,5:13:10
59,W,2:29:54,6:02:39
34,M,2:18:31,6:00:40
51,M,2:24:44,5:52:00
37,W,2:26:51,5:54:47
52,M,2:17:52,5:54:29
33,M,2:14:09,5:53:21
48,M,2:25:37,5:51:44
27,W,2:27:56,5:50:43
32,W,2:28:13,5:55:45
56,W,2:27:35,5:50:17
39,M,2:14:13,5:13:38
58,M,2:27:27,5:49:37
26,W,2:13:34,5:58:36
36,M,2:24:39,6:01:22
44,W,2:33:30,5:50:30
28,W,2:13:34,5:58:36
29,M,2:11:52,6:00:29
55,W,2:29:37,5:32:29
43,M,2:11:11,5:49:35
39,W,2:21:12,6:04:56
22,M,2:09:41,5:15:53
38,W,2:26:54,5:53:44
45,M,2:18:06,6:05:22
24,M,2:05:30,5:38:35
25,W,2:09:26,5:15:56
46,M,2:00:39,5:31:08
37,M,2:15:14,5:51:20
65,M,2:16:04,5:30:10
39,W,2:26:59,5:50:16
38,W,2:28:19,6:05:15
39,W,2:21:12,5:15:55
41,M,2:21:12,5:15:55
44,W,2:32:18,6:02:50
29,M,2:20:25,5:55:09
26,M,2:20:26,5:55:09
58,M,2:32:18,6:02:50
39,M,2:14:29,6:03:55
29,W,2:15:14,5:51:20
60,M,2:23:04,5:58:26
39,W,2:17:40,5:16:35
50,M,2:29:38,5:51:13
64,M,2:17:21,6:00:18
36,M,2:15:50,5:37:28
27,W,2:18:20,6:03:50
29,M,2:18:12,5:49:49
52,M,2:28:34,6:02:03
41,M,2:31:11,5:58:21
38,M,2:30:33,5:56:26
45,W,2:27:27,5:52:40
46,M,2:27:27,5:52:40
67,M,2:25:00,5:54:43
56,M,2:21:10,6:01:41
34,M,2:24:59,5:54:44
27,W,2:20:51,5:51:06
56,M,2:20:51,5:51:05
41,W,2:22:26,5:49:58
30,W,2:25:00,5:54:44
36,W,2:22:24,5:49:58
32,W,2:22:43,5:51:52
36,M,2:15:29,5:30:33
32,M,2:22:13,5:15:29
56,M,2:09:28,5:32:37
28,M,2:18:37,5:33:06
58,M,2:17:23,5:55:46
46,M,2:24:12,5:57:04
58,M,2:15:42,5:36:03
23,M,2:15:42,5:36:03
26,W,2:23:14,5:51:51
58,M,2:24:11,5:35:58
39,W,2:23:08,6:02:45
56,M,2:22:11,5:33:54
35,M,2:28:03,5:51:54
31,W,2:29:09,5:32:28
59,M,2:22:57,5:34:37
50,W,2:23:28,5:50:59
50,M,2:23:27,5:51:01
50,W,2:31:53,6:00:29
38,M,2:13:21,5:34:20
49,M,2:13:41,5:50:23
30,M,2:12:14,5:35:16
25,M,2:29:09,5:52:46
47,M,2:29:09,5:52:46
22,M,2:28:16,5:50:53
69,M,2:22:08,5:42:30
41,W,2:17:44,5:50:24
43,W,2:25:11,5:13:11
48,M,2:18:22,5:51:01
32,M,2:15:21,5:35:06
38,M,2:20:38,5:36:38
43,M,1:49:41,5:16:42
62,M,2:22:09,5:42:31
49,W,2:25:19,5:32:13
45,M,2:15:24,6:01:07
55,M,2:15:18,5:51:00
33,M,2:32:34,5:54:06
31,W,2:15:23,6:01:07
52,W,2:30:31,5:59:23
46,W,2:19:48,5:33:40
35,W,2:34:38,5:54:01
56,M,2:22:31,5:36:50
53,W,2:35:53,5:32:42
46,W,2:27:15,5:51:33
32,M,2:16:53,5:38:14
35,M,2:11:12,5:36:13
45,M,2:21:50,5:38:24
35,W,2:35:56,5:57:45
41,W,2:28:53,5:52:30
36,W,2:28:57,5:52:49
45,M,2:28:02,5:59:50
28,W,2:18:06,5:54:39
34,W,2:20:53,5:55:17
36,M,2:03:30,5:31:51
63,M,2:29:48,5:55:14
64,W,2:28:42,5:54:02
59,M,2:20:48,6:07:44
28,M,2:17:51,5:17:10
58,M,2:20:48,6:07:44
39,W,2:25:58,5:16:13
60,M,2:18:26,5:55:21
51,M,2:18:58,5:32:35
32,M,2:20:09,5:35:12
35,M,2:07:47,5:40:40
49,M,2:11:42,5:16:06
42,W,2:24:56,5:52:17
27,M,2:13:40,5:14:01
50,M,2:14:20,5:15:15
33,M,2:17:50,5:31:53
27,M,2:13:40,5:14:01
58,M,2:30:16,5:35:11
62,M,2:13:41,5:14:01
31,M,2:08:31,5:31:02
53,M,2:22:47,5:51:20
31,M,2:13:42,5:14:01
58,M,2:29:01,5:33:52
41,M,2:17:19,5:56:31
53,M,2:19:30,5:59:17
25,M,2:25:44,5:56:23
21,M,2:19:36,6:02:30
54,W,2:37:00,5:15:59
39,M,2:15:45,5:36:46
49,M,2:28:04,5:51:45
62,M,2:16:35,5:15:06
30,M,2:29:48,5:55:27
58,M,2:18:29,5:36:27
46,W,2:23:05,5:57:09
37,M,2:06:14,5:51:35
58,M,2:24:42,6:01:53
56,W,2:36:32,5:54:23
45,W,2:17:12,5:40:33
63,M,2:23:32,5:16:49
30,W,2:36:34,5:54:23
44,M,2:48:20,5:16:29
44,M,2:32:48,5:39:09
53,W,2:22:27,5:32:22
33,W,2:30:36,5:31:43
55,M,2:17:04,6:03:44
29,W,2:44:56,5:31:04
51,W,2:17:04,6:03:44
40,W,2:23:32,5:16:48
32,W,2:33:48,5:38:23
31,M,2:17:43,6:01:04
45,M,2:17:49,5:51:04
32,W,2:05:13,5:50:37
41,M,2:18:42,5:51:04
70,W,2:22:05,5:54:15
54,M,2:26:59,5:34:57
47,M,2:25:17,6:05:07
35,W,2:35:34,5:56:41
41,W,2:29:56,6:05:38
49,W,2:28:21,6:07:38
50,M,2:28:21,6:07:38
35,W,2:27:40,6:06:03
59,W,2:24:30,5:32:28
43,W,2:28:07,5:32:03
45,M,2:28:07,5:32:03
43,W,2:20:25,5:40:13
19,W,2:20:25,5:40:13
48,W,2:22:43,6:04:09
49,W,2:37:47,5:51:46
28,M,2:33:41,5:57:33
24,W,2:28:04,5:57:09
40,M,2:14:45,5:51:28
43,W,2:33:30,5:59:08
53,M,2:24:27,6:01:32
33,W,2:25:05,5:54:07
31,M,2:21:30,5:31:23
48,W,2:30:25,5:36:05
31,W,2:25:05,5:54:07
31,W,2:30:50,5:51:53
73,M,2:13:23,5:16:14
46,M,2:25:28,5:58:45
40,M,2:14:34,5:34:32
33,M,2:19:08,5:52:45
51,M,2:37:05,5:40:08
54,W,2:32:31,5:33:54
45,W,2:15:56,5:51:45
27,M,2:21:04,5:51:06
63,M,2:10:38,5:51:38
31,W,2:21:54,5:37:11
54,M,2:32:07,6:04:07
48,W,2:22:00,6:06:37
40,W,2:31:04,5:33:13
58,M,2:22:08,5:37:09
50,M,2:13:03,5:53:29
47,M,2:21:57,5:39:28
65,M,2:24:36,5:37:10
44,M,2:21:02,5:37:18
57,M,2:20:27,5:38:05
46,M,2:21:04,5:37:17
29,M,2:16:56,5:37:01
38,W,2:23:39,5:52:30
34,M,2:24:07,5:35:38
25,W,2:20:44,5:52:49
48,M,2:36:49,5:53:14
56,W,2:18:51,5:52:17
53,M,2:05:16,5:17:24
49,M,2:05:55,5:33:42
51,M,2:27:34,5:36:28
56,W,2:22:36,5:51:58
39,M,2:26:40,6:00:30
54,M,2:13:22,5:36:15
27,W,2:13:22,5:36:16
44,W,2:31:13,5:55:24
58,W,2:31:12,5:55:24
46,W,2:15:39,5:34:46
31,W,2:26:33,5:15:08
49,W,2:20:47,5:51:14
40,M,2:28:48,5:52:16
39,M,2:18:20,5:54:11
71,M,2:15:21,5:38:28
59,M,2:09:24,5:57:09
32,M,2:15:09,5:36:59
32,W,2:18:33,5:51:35
24,M,2:20:42,5:15:32
27,W,2:31:53,6:02:52
30,M,2:30:18,5:54:03
69,W,2:26:19,6:02:18
32,M,2:31:56,6:02:53
41,W,2:24:03,5:53:19
58,W,2:26:41,5:55:05
38,W,2:09:42,6:06:12
39,M,2:22:11,5:55:44
33,W,2:19:58,5:51:46
36,M,2:23:40,5:35:48
51,M,2:24:26,5:57:23
56,W,2:26:32,5:35:05
36,W,2:26:31,6:03:26
62,M,2:31:45,6:00:47
40,W,2:29:42,5:54:01
40,W,2:18:21,5:51:44
45,W,2:29:44,5:54:01
60,M,2:19:40,5:33:19
35,M,2:21:44,6:05:43
27,M,2:04:07,6:05:56
34,M,2:14:03,5:32:21
52,W,2:26:56,5:34:08
51,M,2:26:45,5:34:08
45,W,2:22:43,5:56:48
39,M,2:13:38,5:52:06
44,M,2:25:23,5:36:19
47,M,2:19:54,5:57:42
37,W,2:17:00,5:51:56
50,M,2:40:30,6:03:19
25,M,2:27:28,5:38:18
20,M,2:22:33,5:52:06
56,M,2:26:48,5:53:27
47,W,2:33:40,6:03:27
34,W,2:22:15,5:55:26
22,W,2:25:30,5:52:55
62,M,2:10:40,5:37:29
47,M,2:23:28,5:57:55
47,M,2:09:20,5:55:38
47,W,2:33:37,5:41:40
64,M,2:21:20,5:59:04
46,W,2:12:01,5:51:37
25,M,2:20:55,5:59:04
18,M,2:21:32,6:02:33
30,W,2:12:01,5:51:37
29,W,2:28:20,5:52:21
57,W,2:23:20,6:04:19
31,M,2:30:29,5:55:46
29,M,2:28:19,5:52:21
60,W,2:27:04,5:59:46
62,M,2:27:04,5:59:46
50,W,2:21:20,5:58:35
34,W,2:32:55,5:41:00
40,M,2:32:54,5:41:00
47,W,2:23:50,5:58:18
45,W,2:22:20,5:57:35
41,W,2:28:18,5:32:41
39,M,2:13:54,5:32:14
43,M,2:14:06,5:35:14
34,M,2:22:49,5:57:50
50,M,2:20:21,5:58:55
34,M,2:06:05,5:35:19
53,M,2:21:16,5:35:46
59,M,2:28:45,5:54:34
28,W,2:30:47,6:03:27
44,M,2:06:32,5:17:32
36,M,2:16:54,5:36:44
56,W,2:23:52,5:36:50
64,M,2:23:52,5:36:50
44,M,2:14:20,5:51:48
35,M,2:27:37,5:33:06
39,W,2:33:16,5:39:59
45,M,2:26:03,5:58:03
51,M,2:26:33,5:57:10
65,W,2:17:18,6:01:45
39,M,2:14:27,5:36:21
32,W,2:27:35,5:57:09
47,W,2:38:23,5:53:52
38,W,2:29:13,5:53:53
34,M,2:22:11,5:57:24
41,M,2:12:18,5:55:09
61,W,2:23:45,6:03:54
54,W,2:29:30,5:59:05
29,W,2:30:13,6:06:16
47,W,2:23:52,6:06:20
32,M,2:14:46,5:32:31
37,W,2:22:35,5:56:03
32,W,2:21:52,5:55:34
38,W,2:25:20,5:57:04
50,M,2:25:21,5:57:04
49,W,2:19:54,5:54:05
39,W,2:21:49,5:40:32
65,M,2:21:45,5:40:32
68,W,2:21:49,5:40:31
33,M,2:10:48,5:58:01
30,M,2:16:27,5:59:49
56,M,2:15:57,5:36:08
71,M,2:31:32,6:06:21
38,W,2:24:40,5:57:42
24,W,2:20:48,5:36:43
47,M,2:27:37,5:33:59
43,W,2:22:05,5:32:24
43,W,2:25:43,6:01:02
51,M,2:24:53,5:52:43
42,M,2:09:23,5:34:38
29,M,2:10:57,5:32:40
47,M,2:23:07,5:38:00
58,M,2:18:29,5:36:23
52,M,2:25:26,5:54:25
37,W,2:24:54,5:59:47
53,W,2:24:47,5:33:43
49,M,2:29:24,5:43:08
32,M,2:30:26,5:58:23
36,M,2:27:42,6:01:38
46,M,2:19:36,6:00:39
24,W,2:23:46,5:58:33
45,W,2:31:45,6:06:09
33,W,2:32:11,5:54:23
45,M,2:31:41,6:06:09
40,M,2:10:18,5:37:05
40,W,2:20:23,6:01:21
28,M,2:36:02,6:01:31
43,W,2:32:00,6:00:20
50,M,2:29:26,5:43:08
49,M,2:40:06,5:57:32
29,W,2:21:58,5:17:19
35,W,2:36:08,5:37:05
40,M,2:19:33,5:58:29
36,M,2:29:34,6:01:43
34,W,2:30:16,5:52:45
56,M,2:15:21,5:39:56
34,W,2:30:16,5:52:45
40,M,2:11:45,5:57:53
30,W,2:18:13,5:36:56
36,W,2:29:34,6:01:43
27,W,2:29:56,5:58:22
53,W,2:30:36,5:33:54
27,W,2:24:53,5:54:10
40,W,2:32:27,5:35:04
57,M,2:20:03,5:35:25
62,M,2:24:34,6:01:15
35,W,2:31:13,6:00:06
32,W,2:25:47,6:06:06
63,M,2:22:28,5:56:06
39,M,2:21:14,5:16:58
34,W,2:26:55,5:59:41
39,M,2:15:33,6:06:01
47,M,2:21:30,5:56:16
48,W,2:26:48,5:34:03
49,M,2:29:25,5:37:02
56,M,2:08:59,5:37:32
57,M,2:13:11,6:03:16
27,W,2:14:51,5:34:42
53,M,2:28:57,5:55:12
45,W,2:26:24,5:34:31
49,M,2:30:05,5:36:05
26,W,2:35:04,5:56:19
50,M,2:26:25,6:01:09
52,W,2:26:57,5:34:21
25,W,2:27:09,5:56:22
36,W,2:22:53,5:56:44
37,M,2:23:05,5:33:52
33,W,2:28:20,5:54:38
28,M,2:20:40,5:59:39
32,M,2:16:25,5:52:56
39,W,2:21:13,5:52:33
29,M,2:26:23,6:01:16
28,W,2:26:22,6:01:17
25,M,2:18:23,5:58:15
39,W,2:23:39,6:05:18
25,W,2:26:13,5:36:34
44,W,2:31:15,5:38:39
46,W,2:31:37,5:57:47
34,M,2:29:48,5:56:41
62,M,2:16:59,5:40:19
36,M,2:22:42,5:35:39
39,W,2:26:58,5:53:21
49,W,2:28:22,5:58:40
40,M,2:13:11,5:58:14
70,M,2:02:54,5:33:03
27,W,2:22:48,5:53:38
47,W,2:32:46,5:40:36
47,W,2:26:30,5:43:12
45,W,2:13:00,6:03:48
20,W,2:33:02,5:55:45
51,W,2:27:25,5:53:55
46,M,2:26:31,5:34:50
41,M,1:58:23,5:33:27
51,M,2:09:44,5:35:57
51,W,2:28:05,5:58:52
45,M,2:23:27,5:54:04
53,M,2:11:58,5:52:50
50,W,2:24:28,5:33:18
31,W,2:25:04,6:01:04
36,W,2:25:04,6:01:04
66,W,2:17:40,5:19:11
41,W,2:28:22,6:09:18
41,M,2:28:21,6:09:18
40,W,2:31:06,5:54:50
58,M,2:10:05,5:39:08
43,M,2:13:59,5:59:30
38,W,2:17:23,5:57:14
41,W,2:25:00,5:53:25
53,W,2:24:55,5:34:51
51,M,2:31:10,5:53:18
35,M,2:19:15,5:36:25
44,M,2:13:34,5:17:16
60,M,2:16:15,5:44:21
31,W,2:30:31,5:56:07
61,M,2:34:48,5:37:44
39,W,2:21:50,6:02:07
44,M,2:21:50,6:02:07
29,M,2:22:03,5:35:03
38,W,2:38:18,5:54:49
50,M,2:22:51,5:57:44
38,W,2:30:54,6:04:17
40,M,2:18:45,5:37:42
43,M,2:17:53,5:57:36
52,M,2:37:09,5:42:19
58,M,2:23:12,6:01:20
34,W,2:29:29,5:18:57
31,M,2:17:53,5:57:35
41,M,2:24:55,5:19:15
42,M,2:10:37,5:36:48
66,M,2:37:08,5:42:19
61,M,2:34:22,5:56:29
46,W,2:24:48,5:58:14
43,W,2:27:37,5:54:11
33,M,2:17:40,5:35:06
50,M,2:16:30,5:38:35
44,M,2:20:33,5:39:20
42,W,2:31:37,5:58:54
36,M,2:18:45,5:36:06
26,W,2:27:00,5:36:22
31,W,2:28:19,6:06:29
53,M,2:15:58,5:58:39
43,M,2:23:21,5:53:52
27,W,2:18:56,5:36:06
33,W,2:21:57,5:59:09
39,M,2:30:16,6:08:05
37,M,2:20:08,5:40:21
64,M,2:36:50,6:01:25
30,M,2:28:18,6:06:34
28,M,2:18:02,5:36:34
40,M,2:26:23,5:39:16
59,W,2:36:51,6:01:25
28,W,2:30:18,5:59:30
47,W,2:29:10,5:57:38
24,W,2:29:12,5:57:37
46,M,2:17:46,6:11:22
48,M,2:23:11,5:43:00
39,M,2:26:22,6:11:22
38,W,2:21:20,5:42:10
57,M,2:22:29,5:16:37
51,M,2:25:09,5:19:32
32,M,2:15:36,5:56:09
50,W,2:22:59,5:17:35
64,M,2:31:34,5:34:44
35,W,2:35:21,6:01:23
49,W,2:28:07,5:38:42
39,M,2:20:16,5:59:31
50,W,2:28:07,5:38:42
58,M,2:06:07,5:35:04
33,M,2:24:27,5:53:38
24,W,2:32:45,6:05:35
25,W,2:27:21,5:54:15
43,M,2:28:12,5:37:56
32,M,2:27:21,5:55:11
49,W,2:34:51,5:54:38
33,M,2:06:15,5:34:51
42,M,2:28:12,5:37:56
38,W,2:33:28,6:07:11
23,M,2:25:44,5:35:41
27,M,2:37:48,6:05:53
25,W,2:37:48,6:05:53
57,W,2:24:34,5:19:16
61,M,2:21:34,5:56:34
36,W,2:21:43,5:44:11
42,M,2:11:45,5:39:40
33,M,2:29:56,5:58:49
27,W,2:29:56,5:58:49
30,W,2:07:33,5:53:29
53,M,2:12:33,5:54:49
34,M,2:27:50,6:05:51
54,M,2:18:05,5:58:50
33,W,2:19:08,5:55:00
36,M,2:05:53,5:20:18
47,M,2:11:46,5:44:22
26,W,2:30:53,5:59:02
33,W,2:34:21,5:41:15
64,M,2:22:51,6:04:02
58,M,2:25:27,5:17:49
50,M,2:14:27,5:56:36
37,M,2:27:17,5:45:13
60,M,2:22:51,6:04:03
38,W,2:28:38,5:54:18
39,M,2:32:30,5:58:20
34,M,2:32:06,5:36:17
43,M,2:27:40,5:38:38
46,W,2:37:58,5:59:33
27,M,2:09:36,5:37:04
48,M,2:18:38,6:04:16
40,W,2:27:00,5:57:28
53,M,2:09:27,5:34:02
53,W,2:28:47,5:43:53
63,M,2:23:06,5:59:53
40,W,2:31:12,5:35:07
31,M,2:19:48,6:06:22
42,M,2:17:21,5:40:56
63,M,2:20:04,6:12:13
30,W,2:29:55,6:01:45
62,W,2:29:32,5:19:14
36,W,2:19:16,5:37:01
44,M,2:27:01,5:58:19
32,M,2:38:34,6:06:28
24,W,2:28:01,5:57:21
29,W,2:12:20,5:34:04
43,M,2:10:47,5:44:55
61,M,2:36:22,5:36:35
40,W,2:20:12,5:37:42
42,M,2:16:23,5:36:07
29,W,2:27:57,5:54:55
27,W,2:27:58,5:54:56
40,W,2:27:53,6:00:28
48,W,2:27:53,6:00:28
59,M,2:33:47,6:00:23
22,M,2:07:48,5:19:36
35,W,2:27:49,6:00:52
49,M,2:22:10,5:56:43
55,W,2:21:50,5:56:56
29,M,2:13:13,5:59:30
66,M,2:23:46,5:53:51
35,M,2:11:34,5:36:19
21,M,2:17:43,5:54:10
55,M,2:14:51,6:02:28
47,M,2:26:09,5:58:13
22,M,2:14:38,5:34:26
32,W,2:30:31,5:57:05
50,M,2:25:25,6:10:07
31,M,2:22:42,5:39:42
42,M,2:19:47,5:58:59
24,W,2:40:49,5:59:38
45,M,2:20:28,5:41:19
48,M,2:34:14,5:56:01
26,M,2:30:27,5:35:13
29,M,2:33:51,5:40:39
40,M,2:18:14,5:57:12
51,M,2:19:12,5:54:17
50,W,2:30:44,5:19:25
49,M,2:33:56,5:40:38
29,M,2:18:06,5:57:48
57,M,2:18:46,5:38:35
63,M,2:21:26,5:37:38
50,M,2:21:44,6:00:58
58,M,2:24:32,5:59:52
37,M,2:11:07,5:44:21
42,W,2:28:24,5:39:02
49,W,2:35:17,5:58:46
40,M,2:28:39,6:04:50
37,W,2:19:23,5:35:47
38,M,2:28:38,6:04:50
31,M,2:27:25,5:59:31
43,M,2:10:46,5:35:26
40,W,2:22:18,5:56:50
45,W,2:22:06,5:58:38
40,W,2:28:25,5:58:03
70,M,2:25:29,6:04:14
29,W,2:35:32,5:57:49
23,M,2:20:19,5:39:00
50,W,2:21:53,5:38:04
47,W,2:58:12,5:57:39
35,M,2:14:36,5:54:08
27,W,2:18:40,5:43:13
44,M,2:06:51,5:39:34
30,M,2:23:47,5:59:59
32,M,2:23:51,6:05:13
61,W,2:22:02,6:03:29
51,M,2:29:23,6:06:36
23,W,2:23:31,5:38:21
35,W,2:17:15,5:58:28
30,M,2:33:10,5:57:43
62,M,2:33:15,6:04:55
48,W,2:27:58,6:05:37
41,M,2:21:07,5:37:06
38,W,2:32:28,5:54:42
40,M,2:27:16,6:04:25
26,M,2:34:04,6:02:11
28,W,2:16:46,5:58:32
42,W,2:43:38,6:04:02
51,W,2:19:34,6:00:57
51,M,2:20:59,5:59:36
56,M,2:12:43,5:55:29
44,W,2:22:42,5:57:42
26,M,2:20:39,5:37:30
30,W,2:25:57,5:20:26
28,W,2:25:52,5:56:50
62,M,2:09:50,6:10:12
32,M,2:29:25,5:40:35
27,W,2:37:27,5:57:14
39,M,2:26:50,6:08:00
37,W,2:17:43,5:56:57
35,M,2:37:27,5:57:15
35,M,2:26:48,6:08:01
60,M,2:18:10,5:35:19
31,W,2:17:55,5:34:39
26,W,2:34:19,6:08:12
20,W,2:02:46,5:20:12
40,W,2:20:43,5:57:37
39,M,2:06:15,5:43:07
31,W,2:18:54,5:37:29
75,M,2:29:20,5:42:26
27,W,2:34:06,5:55:51
49,M,2:18:00,5:35:53
34,W,2:34:06,5:55:51
50,W,2:32:51,5:54:46
23,W,2:27:22,6:08:50
49,W,2:15:52,5:35:00
35,M,2:24:31,5:36:52
29,M,2:21:02,5:19:59
31,M,2:28:07,6:00:24
41,M,2:02:27,6:04:10
35,W,2:33:25,5:55:29
64,M,2:33:11,5:57:10
35,M,2:21:20,6:02:36
70,M,2:33:11,5:57:11
64,M,2:26:07,6:02:37
35,W,2:19:25,5:59:33
45,M,2:19:24,5:59:33
33,M,2:12:24,6:06:00
34,W,2:07:45,5:18:12
33,M,2:07:44,5:18:12
42,W,2:22:19,5:55:15
31,W,2:20:03,5:57:44
43,W,2:31:24,5:46:16
47,M,2:20:58,5:18:34
56,M,2:21:24,5:20:21
43,M,2:19:29,5:35:07
27,W,2:33:13,6:01:21
32,W,2:33:12,6:01:22
36,W,2:33:13,5:56:14
24,W,2:33:12,6:01:22
58,M,2:29:10,5:59:06
41,M,2:25:46,5:55:54
27,W,2:30:12,5:57:21
33,M,2:15:21,5:35:34
35,M,2:15:15,5:40:38
37,W,2:23:00,6:00:07
46,M,2:27:04,5:35:26
31,M,2:36:40,6:06:50
41,M,2:18:31,5:57:23
66,M,2:18:35,5:56:32
30,W,2:18:35,5:56:32
47,W,2:23:00,6:00:07
35,W,2:30:56,5:57:12
28,W,2:23:55,5:41:30
55,M,2:31:26,5:38:34
62,W,2:29:09,5:56:25
45,M,2:16:19,6:00:23
23,W,2:16:54,5:36:47
54,W,2:29:10,5:56:25
32,W,2:21:43,6:05:41
22,M,2:19:16,6:07:34
40,W,2:22:44,6:01:09
41,M,2:26:07,6:05:25
49,M,2:31:25,6:10:14
36,M,2:19:10,5:57:38
30,W,2:30:09,5:45:20
31,W,2:23:39,6:00:40
49,M,2:30:42,5:56:32
65,M,2:29:40,6:04:13
52,M,2:29:03,6:04:10
32,W,2:25:49,6:08:54
28,W,2:31:30,6:02:59
53,M,2:27:37,5:42:55
60,M,2:35:04,5:59:53
61,M,2:24:53,5:56:29
26,W,2:24:26,5:55:20
60,M,2:25:26,6:02:54
24,W,2:24:25,5:55:20
33,M,2:18:25,5:35:49
52,W,2:31:42,6:02:02
55,W,2:31:38,6:02:02
25,M,2:14:51,5:35:42
47,M,2:22:08,5:42:47
40,W,2:24:17,6:01:58
41,W,2:26:22,6:07:43
45,W,2:22:02,5:39:24
34,M,2:09:16,5:38:08
28,W,2:32:15,6:07:24
48,M,2:23:02,6:07:45
44,W,2:35:13,5:55:51
32,W,2:21:21,5:41:24
38,W,2:33:19,6:00:31
60,M,2:28:44,5:55:29
37,W,2:31:23,5:55:37
43,M,2:33:19,6:00:32
50,M,2:33:53,6:08:24
30,M,2:22:33,5:39:39
30,W,2:22:34,5:39:40
33,M,2:21:31,5:46:21
35,W,2:21:29,6:12:43
30,W,2:29:37,5:42:51
37,M,2:21:29,6:12:44
52,W,2:21:18,5:44:35
25,W,2:28:46,5:38:54
41,W,2:30:42,5:45:44
46,M,2:25:10,5:59:22
33,W,2:19:19,5:59:50
46,M,2:18:47,6:04:57
51,M,2:14:04,5:58:04
33,M,2:36:12,6:07:35
30,W,2:26:16,5:58:33
42,W,2:22:56,5:56:19
43,W,2:27:48,5:21:02
55,W,2:27:10,5:36:12
53,M,2:32:54,5:41:31
51,M,2:33:28,6:11:42
30,M,2:22:59,5:36:48
43,M,2:05:33,5:57:49
37,W,2:16:36,6:04:11
21,M,2:18:11,6:04:27
44,W,2:22:19,6:04:32
51,W,2:30:22,5:44:17
39,M,2:29:26,5:59:57
46,M,2:22:20,6:04:33
53,M,2:10:29,5:57:16
27,W,2:24:03,5:58:01
34,M,2:08:49,5:40:42
49,M,2:21:07,6:12:50
43,M,2:26:24,5:40:39
42,M,2:27:17,5:59:47
32,W,2:38:42,6:04:47
41,W,2:29:36,6:00:15
30,M,2:16:23,6:00:12
53,W,2:30:36,6:07:46
